,Index,Name,X,Y,Z,Altitude,Depth,formation
255,GD0120,"Kartierbohrg.GDNRW,Münster3912/3501",32411924.89,5763728.13,29.299999999999997,50.3,21.0,UnterCampanium
256,GD0121,"Kartierbohrg.GDNRW,Münster3911/3035",32403179.44,5768418.39,17.1,49.5,33.0,Quaternary
257,GD0121,"Kartierbohrg.GDNRW,Münster3911/3035",32403179.44,5768418.39,16.5,49.5,33.0,UnterCampanium
258,GD0122,KartierbohrungGLANRW3911/SK35,32404065.06,5766963.96,7.0,49.5,43.2,Quaternary
259,GD0122,KartierbohrungGLANRW3911/SK35,32404065.06,5766963.96,6.299999999999997,49.5,43.2,OberSantonium
260,GD0123,"Kartierbohrg.GDNRW,Münster4012/3143",32411728.86,5757876.46,32.7,53.0,21.0,Quaternary
261,GD0123,"Kartierbohrg.GDNRW,Münster4012/3143",32411728.86,5757876.46,32.0,53.0,21.0,UnterCampanium
262,GD0124,"Kartierbrg.GDNRW,BeckumerBg.KB4213/1007",32424957.31,5738340.05,85.2,86.8,86.9,Quaternary
263,GD0124,"Kartierbrg.GDNRW,BeckumerBg.KB4213/1007",32424957.31,5738340.05,-0.10000000000000853,86.8,86.9,UnterCampanium
264,GD0125,"Kartierbrg.GDNRW,MünsterKB4011/1010",32400646.24,5759017.17,60.0,71.0,120.0,Quaternary
265,GD0125,"Kartierbrg.GDNRW,MünsterKB4011/1010",32400646.24,5759017.17,47.65,71.0,120.0,OberCampanium
266,GD0125,"Kartierbrg.GDNRW,MünsterKB4011/1010",32400646.24,5759017.17,-49.0,71.0,120.0,UnterCampanium
268,GD0126,ErsatzschleusenMünster,32408143.3,5759403.9,54.7,57.5,21.0,Quaternary
269,GD0126,ErsatzschleusenMünster,32408143.3,5759403.9,36.5,57.5,21.0,UnterCampanium
270,GD0127,ErsatzschleusenMünster,32408090.32,5759441.88,52.7,57.7,22.0,Quaternary
271,GD0127,ErsatzschleusenMünster,32408090.32,5759441.88,35.7,57.7,22.0,UnterCampanium
273,GD0128,ErsatzschleusenMünster,32408029.35,5759516.86,53.9,57.3,22.0,Quaternary
274,GD0128,ErsatzschleusenMünster,32408029.35,5759516.86,35.3,57.3,22.0,UnterCampanium
275,GD0129,"Brückenbauw.""KappenbergerDamm""Wanne-Bremen",32404121.78,5754001.11,40.66,61.46,23.0,Quaternary
276,GD0129,"Brückenbauw.""KappenbergerDamm""Wanne-Bremen",32404121.78,5754001.11,38.46,61.46,23.0,UnterCampanium
277,GD0130,"KartierbohrungGDNRW,EmsniederungKB4112/1003",32410152.27,5746104.15,56.1,57.0,166.6,Quaternary
278,GD0130,"KartierbohrungGDNRW,EmsniederungKB4112/1003",32410152.27,5746104.15,-48.8,57.0,166.6,OberCampanium
279,GD0130,"KartierbohrungGDNRW,EmsniederungKB4112/1003",32410152.27,5746104.15,-109.6,57.0,166.6,UnterCampanium
280,GD0131,KartierbrgGDNRWMünster4011/3142,32405496.25,5754393.93,44.5,70.0,25.8,Quaternary
281,GD0131,KartierbrgGDNRWMünster4011/3142,32405496.25,5754393.93,44.2,70.0,25.8,Oberkreide
282,GD0132,"KartierbohrungGDNRW,EmsniederungRK4012/1015",32410083.56,5760284.52,29.299999999999997,50.3,22.0,Quaternary
283,GD0132,"KartierbohrungGDNRW,EmsniederungRK4012/1015",32410083.56,5760284.52,28.499999999999996,50.3,22.0,UnterCampanium
284,GD0133,KartierbrgGDNRWMünster4011/3144,32405910.09,5754915.72,41.4,62.5,21.6,Quaternary
285,GD0133,KartierbrgGDNRWMünster4011/3144,32405910.09,5754915.72,40.9,62.5,21.6,UnterCampanium
286,GD0134,KartierbohrungGDNRW.Münster4011/3119,32406355.85,5751574.04,45.099999999999994,68.3,25.0,Quaternary
287,GD0134,KartierbohrungGDNRW.Münster4011/3119,32406355.85,5751574.04,43.3,68.3,25.0,UnterCampanium
288,GD0135,"Kartierbrg.GDNRW,MünsterRK4011/1007",32405900.1,5754950.7,42.3,62.5,20.5,Quaternary
289,GD0135,"Kartierbrg.GDNRW,MünsterRK4011/1007",32405900.1,5754950.7,42.0,62.5,20.5,UnterCampanium
290,GD0136,"Eisenbahnbrücke,Hohen-Heckenwegkm172,714",32406623.9,5759221.99,15.0,51.85,36.85,UnterCampanium
291,GD0137,"Kartierbrg.GDNRW,Proj.Münster/RK4011/1003",32404321.83,5760524.51,38.7,58.7,21.6,Quaternary
292,GD0137,"Kartierbrg.GDNRW,Proj.Münster/RK4011/1003",32404321.83,5760524.51,37.1,58.7,21.6,UnterCampanium
293,GD0138,Kartierbrg.GDNRWEmsniederung4013/3097,32426230.15,5758361.07,30.500000000000004,54.2,24.0,Quaternary
294,GD0138,Kartierbrg.GDNRWEmsniederung4013/3097,32426230.15,5758361.07,30.200000000000003,54.2,24.0,UnterCampanium
295,GD0139,KartierbrgGDNRWMünster4011/3141,32405965.03,5752943.5,44.900000000000006,68.7,24.1,Quaternary
296,GD0139,KartierbrgGDNRWMünster4011/3141,32405965.03,5752943.5,44.6,68.7,24.1,UnterCampanium
297,GD0140,Brgn.DissertationBaecker-Baumeister1983,32404606.7,5759584.88,34.870000000000005,62.17,35.0,Quaternary
298,GD0140,Brgn.DissertationBaecker-Baumeister1983,32404606.7,5759584.88,27.17,62.17,35.0,UnterCampanium
299,GD0141,Brgn.DissertationBaecker-Baumeister1983,32404559.71,5759341.98,32.300000000000004,62.2,31.6,Quaternary
300,GD0141,Brgn.DissertationBaecker-Baumeister1983,32404559.71,5759341.98,30.6,62.2,31.6,UnterCampanium
301,GD0142,Brgn.DissertationBaecker-Baumeister1983,32405159.47,5759341.97,51.8,58.3,40.0,Quaternary
302,GD0142,Brgn.DissertationBaecker-Baumeister1983,32405159.47,5759341.97,18.299999999999997,58.3,40.0,Oberkreide
303,GD0143,GW-DoppelmessstelleAldruperMarkAM5T,32403027.51,5769195.09,16.4,48.8,33.5,Quaternary
304,GD0143,GW-DoppelmessstelleAldruperMarkAM5T,32403027.51,5769195.09,15.299999999999997,48.8,33.5,UnterCampanium
305,GD0144,GW-MultilevelmessstelleAldruperMarkAM1,32403031.51,5768994.17,8.100000000000001,49.0,41.5,Quaternary
306,GD0144,GW-MultilevelmessstelleAldruperMarkAM1,32403031.51,5768994.17,7.5,49.0,41.5,UnterCampanium
307,GD0145,"KartierbohrungGDNRW,ProjektMünster",32404736.63,5758580.28,42.400000000000006,62.7,20.7,Quaternary
308,GD0145,"KartierbohrungGDNRW,ProjektMünster",32404736.63,5758580.28,42.0,62.7,20.7,UnterCampanium
309,GD0146,KartierbrgGDNRWMünster3911/3016,32404841.72,5765588.49,12.100000000000001,49.0,37.7,Quaternary
310,GD0146,KartierbrgGDNRWMünster3911/3016,32404841.72,5765588.49,11.299999999999997,49.0,37.7,UnterCampanium
311,GD0147,"KartierbohrungGDNRW,Münster4012/3105",32412241.65,5757666.53,31.2,53.0,22.5,Quaternary
312,GD0147,"KartierbohrungGDNRW,Münster4012/3105",32412241.65,5757666.53,30.5,53.0,22.5,UnterCampanium
313,GD0148,NeubauderB51nMünster-TelgteBrücke,32410722.29,5759456.84,36.07,47.47,25.3,Quaternary
314,GD0148,NeubauderB51nMünster-TelgteBrücke,32410722.29,5759456.84,22.169999999999998,47.47,25.3,UnterCampanium
315,GD0149,NeubauderB51nMünster-TelgteBrücke,32410777.27,5759451.84,36.25,52.05,28.0,Quaternary
316,GD0149,NeubauderB51nMünster-TelgteBrücke,32410777.27,5759451.84,24.049999999999997,52.05,28.0,UnterCampanium
317,GD0150,KartierbohrungenGDNRW.Proj.Münster,32404623.72,5761062.3,26.300000000000004,57.2,31.1,Quaternary
318,GD0150,KartierbohrungenGDNRW.Proj.Münster,32404623.72,5761062.3,26.1,57.2,31.1,UnterCampanium
319,GD0151,KartierbohrungenGDNRW.Proj.Münster,32406626.74,5750932.29,47.3,66.8,20.0,Quaternary
320,GD0151,KartierbohrungenGDNRW.Proj.Münster,32406626.74,5750932.29,46.8,66.8,20.0,UnterCampanium
321,GD0152,NeubauderB51nMünster-TelgteBrücke,32410972.19,5759516.82,41.4,54.0,22.0,Quaternary
322,GD0152,NeubauderB51nMünster-TelgteBrücke,32410972.19,5759516.82,32.0,54.0,22.0,UnterCampanium
323,GD0153,"Kartierbohrg.GDNRW,Emsniederung4013/3076",32425108.6,5758995.83,30.6,54.0,24.0,Quaternary
324,GD0153,"Kartierbohrg.GDNRW,Emsniederung4013/3076",32425108.6,5758995.83,30.0,54.0,24.0,Oberkreide
325,GD0154,KartierbohrungenGDNRWEmsniederungKB4012/10110,32418674.07,5754723.62,62.5,63.8,43.0,Quaternary
326,GD0154,KartierbohrungenGDNRWEmsniederungKB4012/10110,32418674.07,5754723.62,20.799999999999997,63.8,43.0,UnterCampanium
327,GD0155,"KartierbohrungGDNRW,EmsniederungKB4112/1002",32413263.01,5744006.94,61.2,61.7,100.5,Quaternary
328,GD0155,"KartierbohrungGDNRW,EmsniederungKB4112/1002",32413263.01,5744006.94,-38.8,61.7,100.5,UnterCampanium
329,GD0156,"Kartierbohrg.GDNRW,Emsniederung4013/3085",32421490.01,5757905.31,30.9,50.5,20.0,Quaternary
330,GD0156,"Kartierbohrg.GDNRW,Emsniederung4013/3085",32421490.01,5757905.31,30.5,50.5,20.0,Oberkreide
331,GD0157,Kartierbrg.GDNRWEmsniederungRK4012/1011,32410911.2,5758782.11,27.9,47.5,20.0,Quaternary
332,GD0157,Kartierbrg.GDNRWEmsniederungRK4012/1011,32410911.2,5758782.11,27.5,47.5,20.0,UnterCampanium
333,GD0158,"KartierbohrungenGDNRW,Emsniederung4012/3076",32410145.53,5760217.55,26.8,50.0,24.7,Quaternary
334,GD0158,"KartierbohrungenGDNRW,Emsniederung4012/3076",32410145.53,5760217.55,25.3,50.0,24.7,UnterCampanium
335,GD0159,"KartierbohrungenGDNRW,Emsniederung4012/3081",32410590.36,5760607.39,26.2,49.5,24.0,Quaternary
336,GD0159,"KartierbohrungenGDNRW,Emsniederung4012/3081",32410590.36,5760607.39,25.5,49.5,24.0,UnterCampanium
337,GD0160,"KartierbohrungGDNRW,Emsniederung4012/3088",32410922.2,5758767.11,26.6,48.0,22.5,Quaternary
338,GD0160,"KartierbohrungGDNRW,Emsniederung4012/3088",32410922.2,5758767.11,25.5,48.0,22.5,UnterCampanium
339,GD0161,"Kartierbohrg.GDNRW,Emsniederung4013/3056",32420080.58,5758350.16,30.5,50.0,20.0,Quaternary
340,GD0161,"Kartierbohrg.GDNRW,Emsniederung4013/3056",32420080.58,5758350.16,30.0,50.0,20.0,UnterCampanium
341,GD0162,"KartierbohrungGDNRW,Emsniederung4012/3021",32411602.95,5760132.56,30.800000000000004,51.2,21.0,Quaternary
342,GD0162,"KartierbohrungGDNRW,Emsniederung4012/3021",32411602.95,5760132.56,30.200000000000003,51.2,21.0,Oberkreide
343,GD0163,"KartierbohrungGDNRW,Emsniederung4012/3022",32412416.66,5761590.97,30.700000000000003,51.2,21.0,Quaternary
344,GD0163,"KartierbohrungGDNRW,Emsniederung4012/3022",32412416.66,5761590.97,30.200000000000003,51.2,21.0,Oberkreide
345,GD0164,"KartierbohrungenGDNRW,Emsniederung4012/3023",32410216.5,5760403.47,28.500000000000004,51.2,23.0,Quaternary
346,GD0164,"KartierbohrungenGDNRW,Emsniederung4012/3023",32410216.5,5760403.47,28.200000000000003,51.2,23.0,Oberkreide
347,GD0165,"KartierbohrungGDNRW,Emsniederung4012/3030",32410762.27,5759188.95,27.1,53.5,27.0,Quaternary
348,GD0165,"KartierbohrungGDNRW,Emsniederung4012/3030",32410762.27,5759188.95,26.5,53.5,27.0,Oberkreide
349,GD0166,"Kartierbohrg.GDNRW,Emsniederung4013/3045",32429743.76,5758128.11,36.3,59.0,23.0,Quaternary
350,GD0166,"Kartierbohrg.GDNRW,Emsniederung4013/3045",32429743.76,5758128.11,36.0,59.0,23.0,Oberkreide
351,GD0167,"Kartierbohrg.GDNRW,Emsniederung4013/3048",32423564.2,5757953.27,30.3,54.0,24.5,Quaternary
352,GD0167,"Kartierbohrg.GDNRW,Emsniederung4013/3048",32423564.2,5757953.27,29.5,54.0,24.5,Oberkreide
353,GD0168,AnodenbohrungenGad,32421972.82,5757937.29,42.5,56.0,99.0,Quaternary
354,GD0168,AnodenbohrungenGad,32421972.82,5757937.29,-43.0,56.0,99.0,Oberkreide
355,GD0169,"Brunnenanlageim""SFZ""Sendenhorst",32418518.95,5744622.62,61.7,62.5,40.0,Quaternary
356,GD0169,"Brunnenanlageim""SFZ""Sendenhorst",32418518.95,5744622.62,22.5,62.5,40.0,UnterCampanium
357,GD0170,VersickerungsfähigkeitBeckumerStraße,32424097.59,5735336.26,80.0,82.0,25.0,Quaternary
358,GD0170,VersickerungsfähigkeitBeckumerStraße,32424097.59,5735336.26,57.0,82.0,25.0,Oberkreide
359,GD0171,"Kartierbohrg.GDNRW,Emsniederung4013/3052",32425071.65,5760789.12,37.8,57.0,20.5,Quaternary
360,GD0171,"Kartierbohrg.GDNRW,Emsniederung4013/3052",32425071.65,5760789.12,36.5,57.0,20.5,Oberkreide
361,GD0172,"Kartierbrg.GDNRW,EmsniederungRK4012/1009",32418503.23,5759999.52,28.5,53.0,25.0,Quaternary
362,GD0172,"Kartierbrg.GDNRW,EmsniederungRK4012/1009",32418503.23,5759999.52,28.0,53.0,25.0,UnterSantonium
363,GD0173,"KartierbohrungGDNRW,Emsniederung4012/3018",32417116.79,5760530.33,28.6,50.5,23.0,Quaternary
364,GD0173,"KartierbohrungGDNRW,Emsniederung4012/3018",32417116.79,5760530.33,27.5,50.5,23.0,Oberkreide
366,GD0174,"Kartierbohrg.GDNRW,Emsniederung4013/3044",32420374.46,5758185.22,31.6,53.6,23.0,Quaternary
367,GD0174,"Kartierbohrg.GDNRW,Emsniederung4013/3044",32420374.46,5758185.22,30.6,53.6,23.0,UnterCampanium
368,GD0175,BR1ERLBADDRENSTEINFURT,32413670.75,5738381.16,63.49999999999999,64.1,45.0,Quaternary
369,GD0175,BR1ERLBADDRENSTEINFURT,32413670.75,5738381.16,56.599999999999994,64.1,45.0,Oberkreide
370,GD0175,BR1ERLBADDRENSTEINFURT,32413670.75,5738381.16,19.099999999999994,64.1,45.0,OberCampanium
371,GD0176,BR2ERLBADDRENSTEINFURT,32413720.73,5738369.16,63.599999999999994,64.1,45.0,Quaternary
372,GD0176,BR2ERLBADDRENSTEINFURT,32413720.73,5738369.16,57.099999999999994,64.1,45.0,Oberkreide
373,GD0176,BR2ERLBADDRENSTEINFURT,32413720.73,5738369.16,19.099999999999994,64.1,45.0,OberCampanium
374,GD0177,BR4ERLBADDRENSTEINFURT,32413791.7,5738343.17,63.39999999999999,64.1,48.0,Quaternary
375,GD0177,BR4ERLBADDRENSTEINFURT,32413791.7,5738343.17,58.099999999999994,64.1,48.0,Oberkreide
376,GD0177,BR4ERLBADDRENSTEINFURT,32413791.7,5738343.17,16.099999999999994,64.1,48.0,OberCampanium
377,GD0178,BrI+IIKünemann,32413310.89,5738225.23,58.8,64.1,35.0,Quaternary
378,GD0178,BrI+IIKünemann,32413310.89,5738225.23,29.099999999999994,64.1,35.0,Oberkreide
379,GD0179,"BR.IILechinger,Drensteinfurt",32413460.84,5738984.92,59.2,63.5,40.0,Quaternary
380,GD0179,"BR.IILechinger,Drensteinfurt",32413460.84,5738984.92,23.5,63.5,40.0,Oberkreide
381,GD0180,ErlbadBr.II,32413720.73,5738375.16,59.95,63.75,42.0,Quaternary
382,GD0180,ErlbadBr.II,32413720.73,5738375.16,21.75,63.75,42.0,Cretaceous
383,GD0181,SportplatzErlbad,32413640.76,5738310.19,58.2,63.7,39.0,Quaternary
384,GD0181,SportplatzErlbad,32413640.76,5738310.19,24.700000000000003,63.7,39.0,Cretaceous
385,GD0182,BR.IKIEHLWASSERRECHT,32392217.08,5735619.5,30.9,51.0,30.0,Quaternary
386,GD0182,BR.IKIEHLWASSERRECHT,32392217.08,5735619.5,21.0,51.0,30.0,UnterCampanium
387,GD0183,BRWALSTEDDE1,32417129.33,5735106.42,74.2,75.0,50.8,Quaternary
388,GD0183,BRWALSTEDDE1,32417129.33,5735106.42,24.200000000000003,75.0,50.8,Oberkreide
389,GD0184,"Ahlen,deKunder-Gartenbau",32417579.2,5737705.38,51.8,67.0,53.0,Quaternary
390,GD0184,"Ahlen,deKunder-Gartenbau",32417579.2,5737705.38,14.0,67.0,53.0,Oberkreide
391,GD0185,BR1SPILLERDRENSTEINFURT,32412441.24,5738785.02,59.4,63.4,36.0,Quaternary
392,GD0185,BR1SPILLERDRENSTEINFURT,32412441.24,5738785.02,27.4,63.4,36.0,Oberkreide
393,GD0186,BR2SPILLERDRENSTEINFURT,32412471.23,5738805.01,61.4,63.4,36.0,Quaternary
394,GD0186,BR2SPILLERDRENSTEINFURT,32412471.23,5738805.01,27.4,63.4,36.0,Oberkreide
395,GD0187,WAERMEPUMPESCHULE,32412571.19,5738655.07,59.6,63.6,45.0,Quaternary
396,GD0187,WAERMEPUMPESCHULE,32412571.19,5738655.07,18.6,63.6,45.0,Oberkreide
397,GD0188,B3EMAILLIERWERK,32412711.14,5739119.88,60.2,63.2,35.0,Quaternary
398,GD0188,B3EMAILLIERWERK,32412711.14,5739119.88,28.200000000000003,63.2,35.0,Oberkreide
399,GD0189,B4EMAILLIERWERK,32412721.14,5739094.89,60.2,63.2,35.0,Quaternary
400,GD0189,B4EMAILLIERWERK,32412721.14,5739094.89,28.200000000000003,63.2,35.0,Oberkreide
401,GD0190,"Nielsch,Franz",32412001.43,5739709.65,59.85,63.0,35.0,Quaternary
402,GD0190,"Nielsch,Franz",32412001.43,5739709.65,28.0,63.0,35.0,Oberkreide
403,GD0191,KBBKartierbohrungGLA1047,32390964.18,5737021.73,37.0,53.0,21.0,Quaternary
404,GD0191,KBBKartierbohrungGLA1047,32390964.18,5737021.73,32.0,53.0,21.0,UnterCampanium
405,GD0192,BRVORHELMHAUPTSTR.32,32427255.43,5740084.34,73.92,76.92,32.0,Quaternary
406,GD0192,BRVORHELMHAUPTSTR.32,32427255.43,5740084.34,44.92,76.92,32.0,Oberkreide
407,GD0193,PEILBR.1AHLEN,32424116.59,5735386.24,75.10000000000001,77.9,20.0,Quaternary
408,GD0193,PEILBR.1AHLEN,32424116.59,5735386.24,57.900000000000006,77.9,20.0,Oberkreide
409,GD0194,B5DRENSTEINFURT,32410042.15,5736156.08,66.7,68.5,49.4,Quaternary
410,GD0194,B5DRENSTEINFURT,32410042.15,5736156.08,19.1,68.5,49.4,Oberkreide
411,GD0195,BRI+IIWAERMEP.TH.VOLKMAR,32412121.38,5739384.78,60.3,62.8,32.5,Quaternary
412,GD0195,BRI+IIWAERMEP.TH.VOLKMAR,32412121.38,5739384.78,30.299999999999997,62.8,32.5,Oberkreide
413,GD0196,BR2PUGELBRACKVOLKMAR,32412839.1,5739576.7,59.7,62.7,40.0,Quaternary
414,GD0196,BR2PUGELBRACKVOLKMAR,32412839.1,5739576.7,22.700000000000003,62.7,40.0,Oberkreide
415,GD0197,B1WAERMEP.K.GAWLISTA,32412626.18,5739739.63,56.5,62.5,35.0,Quaternary
416,GD0197,B1WAERMEP.K.GAWLISTA,32412626.18,5739739.63,27.5,62.5,35.0,Oberkreide
417,GD0198,BIIWAERMEP.K.GAWLISTA,32412649.17,5739729.64,56.5,62.5,30.0,Quaternary
418,GD0198,BIIWAERMEP.K.GAWLISTA,32412649.17,5739729.64,32.5,62.5,30.0,Oberkreide
419,GD0199,BrunnenH.Mett,32397969.89,5735382.52,69.0,71.0,30.0,Quaternary
420,GD0199,BrunnenH.Mett,32397969.89,5735382.52,41.0,71.0,30.0,Oberkreide
421,GD0200,BRFREIBADCORNELI-RING,32423396.89,5736635.75,65.6,77.1,52.5,Quaternary
422,GD0200,BRFREIBADCORNELI-RING,32423396.89,5736635.75,24.599999999999994,77.1,52.5,Oberkreide
423,GD0201,"H.Prott,Lüdinghausen",32404644.3,5737825.49,65.8,67.0,63.0,Quaternary
424,GD0201,"H.Prott,Lüdinghausen",32404644.3,5737825.49,4.0,67.0,63.0,Oberkreide
425,GD0202,BRIISIEDLUNGALTAHLEN,32427475.3,5737415.4,88.1,88.5,35.0,Quaternary
426,GD0202,BRIISIEDLUNGALTAHLEN,32427475.3,5737415.4,53.5,88.5,35.0,Oberkreide
427,GD0203,BRBAHNHOFMERSCHKM146.6,32412901.01,5735286.4,63.0,68.0,20.4,Quaternary
428,GD0203,BRBAHNHOFMERSCHKM146.6,32412901.01,5735286.4,47.6,68.0,20.4,Oberkreide
429,GD0204,B3DRENSTEINFURT,32412281.26,5736236.03,64.7,67.9,46.0,Quaternary
430,GD0204,B3DRENSTEINFURT,32412281.26,5736236.03,21.900000000000006,67.9,46.0,Oberkreide
431,GD0205,B4DRENSTEINFURT,32412191.32,5737225.64,65.0,65.2,47.0,Quaternary
432,GD0205,B4DRENSTEINFURT,32412191.32,5737225.64,18.200000000000003,65.2,47.0,Oberkreide
433,GD0206,BR.PROTTLUEDINGHAUSEN,32396072.16,5740072.93,61.3,64.3,50.0,Quaternary
434,GD0206,BR.PROTTLUEDINGHAUSEN,32396072.16,5740072.93,14.299999999999997,64.3,50.0,Oberkreide
435,GD0207,BRKLAERWERKAHLEN,32422457.29,5738295.1,63.7,78.9,50.0,Quaternary
436,GD0207,BRKLAERWERKAHLEN,32422457.29,5738295.1,28.900000000000006,78.9,50.0,Oberkreide
437,GD0208,BrunnenVogel-Sträter,32400316.01,5738645.22,62.1,66.0,32.0,Quaternary
438,GD0208,BrunnenVogel-Sträter,32400316.01,5738645.22,34.0,66.0,32.0,UnterCampanium
439,GD0209,BRI-IIRUDIKUECKLEVERSU,32385879.64,5739402.17,69.2,70.0,27.0,Quaternary
440,GD0209,BRI-IIRUDIKUECKLEVERSU,32385879.64,5739402.17,43.0,70.0,27.0,UnterCampanium
441,GD0210,R3ANEUBAUB474NDUELMEN,32385485.85,5739873.62,60.01,61.51,100.0,Quaternary
442,GD0210,R3ANEUBAUB474NDUELMEN,32385485.85,5739873.62,-38.49,61.51,100.0,Oberkreide
443,GD0211,BR.ONDRUPBAHNHOFSPLATZ,32387959.1,5739606.68,29.28,70.28,41.0,Oberkreide
444,GD0212,B1Seppenrade,32384120.19,5737493.59,55.05,58.0,35.0,Quaternary
445,GD0212,B1Seppenrade,32384120.19,5737493.59,33.0,58.0,35.0,OberSantonium
446,GD0212,B1Seppenrade,32384120.19,5737493.59,23.0,58.0,35.0,Oberkreide
447,GD0213,B4Seppenrade,32384489.99,5736998.12,60.4,62.5,30.0,Quaternary
448,GD0213,B4Seppenrade,32384489.99,5736998.12,42.5,62.5,30.0,OberSantonium
449,GD0213,B4Seppenrade,32384489.99,5736998.12,32.5,62.5,30.0,Oberkreide
450,GD0214,B2STA.MUN.NIEDERLAGE,32384340.11,5739675.67,51.6,55.0,30.0,Quaternary
451,GD0214,B2STA.MUN.NIEDERLAGE,32384340.11,5739675.67,25.0,55.0,30.0,UnterCampanium
452,GD0215,BR10.SCHULZE-BROCKHAUSEN,32420438.05,5736185.95,70.8,77.2,32.0,Quaternary
453,GD0215,BR10.SCHULZE-BROCKHAUSEN,32420438.05,5736185.95,45.2,77.2,32.0,Oberkreide
454,GD0216,BR.IISIEDLUNGALTAHLEN,32420438.05,5736435.86,75.1,75.8,35.0,Quaternary
455,GD0216,BR.IISIEDLUNGALTAHLEN,32420438.05,5736435.86,40.8,75.8,35.0,Oberkreide
456,GD0217,KBBKartierbohrungGLA1026,32386458.19,5736686.98,74.2,76.2,30.0,Quaternary
457,GD0217,KBBKartierbohrungGLA1026,32386458.19,5736686.98,46.2,76.2,30.0,UnterCampanium
458,GD0218,BR.BRUETEREIBROKHAGEN,32386262.47,5737765.58,69.5,70.0,20.0,Quaternary
459,GD0218,BR.BRUETEREIBROKHAGEN,32386262.47,5737765.58,50.0,70.0,20.0,UnterCampanium
460,GD0219,B2Seppenrade,32383652.5,5737312.74,57.75,60.0,30.0,Quaternary
461,GD0219,B2Seppenrade,32383652.5,5737312.74,30.0,60.0,30.0,OberSantonium
462,GD0220,B3Seppenrade,32383587.35,5736945.23,68.3,71.0,40.0,Quaternary
463,GD0220,B3Seppenrade,32383587.35,5736945.23,48.0,71.0,40.0,OberSantonium
464,GD0220,B3Seppenrade,32383587.35,5736945.23,31.0,71.0,40.0,Oberkreide
465,GD0221,BrWulfhüterDülmen,32383118.08,5739155.7,46.1,49.1,25.0,Quaternary
466,GD0221,BrWulfhüterDülmen,32383118.08,5739155.7,24.1,49.1,25.0,OberSantonium
467,GD0222,BR.S21AUG.HELLKUHLSEPP,32389481.46,5735271.88,104.8,108.0,20.0,Quaternary
468,GD0222,BR.S21AUG.HELLKUHLSEPP,32389481.46,5735271.88,88.0,108.0,20.0,UnterCampanium
469,GD0223,BR.I-IILUDGERSTRIETHOLT,32388154.0,5735106.41,83.8,89.0,26.5,Quaternary
470,GD0223,BR.I-IILUDGERSTRIETHOLT,32388154.0,5735106.41,62.5,89.0,26.5,UnterCampanium
471,GD0224,BR.S10BOECKER-BALSTER,32388552.7,5735069.99,92.0,95.0,30.0,Quaternary
472,GD0224,BR.S10BOECKER-BALSTER,32388552.7,5735069.99,65.0,95.0,30.0,UnterCampanium
473,GD0225,BR.I-IIWEDEMEIERWAERMEP.,32388660.06,5735490.78,61.0,96.0,35.0,UnterCampanium
474,GD0226,KBBKartierbohrungGLA1028,32388184.12,5737296.26,96.5,97.5,48.0,Quaternary
475,GD0226,KBBKartierbohrungGLA1028,32388184.12,5737296.26,49.5,97.5,48.0,UnterCampanium
476,GD0227,2.Fahrt;Eisenbahnbrücke,32388947.03,5738815.62,55.5,56.3,20.0,Quaternary
477,GD0227,2.Fahrt;Eisenbahnbrücke,32388947.03,5738815.62,36.3,56.3,20.0,UnterCampanium
478,GD0228,KBBKartierbohrungGLA1025,32385090.34,5736513.17,62.25,66.25,45.0,Quaternary
479,GD0228,KBBKartierbohrungGLA1025,32385090.34,5736513.17,21.25,66.25,45.0,UnterCampanium
481,GD0229,KBBKartiersondierung1055,32385090.35,5736513.17,63.05,66.25,22.5,Quaternary
482,GD0229,KBBKartiersondierung1055,32385090.35,5736513.17,43.75,66.25,22.5,UnterCampanium
483,GD0230,B4Borkenberge,32380432.31,5735769.42,80.6,82.0,20.0,Quaternary
484,GD0230,B4Borkenberge,32380432.31,5735769.42,62.0,82.0,20.0,OberSantonium
485,GD0231,BrOsygusForstwegDülmen,32380615.89,5740349.32,45.0,47.0,21.0,Quaternary
486,GD0231,BrOsygusForstwegDülmen,32380615.89,5740349.32,26.0,47.0,21.0,OberSantonium
487,GD0232,BR.WEISSENBERGBILLERBECK,32390460.49,5738153.01,53.0,55.0,60.0,Quaternary
488,GD0232,BR.WEISSENBERGBILLERBECK,32390460.49,5738153.01,-5.0,55.0,60.0,UnterCampanium
489,GD0233,BR.S18PASTORATSEPPENR.,32389353.02,5735797.43,102.5,104.0,32.0,Quaternary
490,GD0233,BR.S18PASTORATSEPPENR.,32389353.02,5735797.43,72.0,104.0,32.0,UnterCampanium
491,GD0234,BR.S20H.TINTRUPSEPPENR.,32389052.03,5736019.92,119.0,120.0,20.0,Quaternary
492,GD0234,BR.S20H.TINTRUPSEPPENR.,32389052.03,5736019.92,100.0,120.0,20.0,UnterCampanium
493,GD0235,BR.MITTELDORFWASSERRECHT,32389120.54,5735496.84,65.5,105.0,39.5,UnterCampanium
494,GD0236,KBBKartierbohrungGLA1027,32389068.94,5737159.79,41.8,77.8,36.0,UnterCampanium
495,GD0237,BAHNLINIEKM155.355,32410412.12,5743323.24,71.7,73.0,21.5,Quaternary
496,GD0237,BAHNLINIEKM155.355,32410412.12,5743323.24,51.5,73.0,21.5,Oberkreide
